period_5y,l0_domain,l1,l2,l3_id,l3_label,korea_mass,korea_docs,benchmark_mass,benchmark_docs,benchmark_type,korea_to_benchmark_ratio,gap_strength,is_relative_gap,gap_severity
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0331,post-market monitoring,0.0,0,0.3249083684032246,1,global_policy_benchmark,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0344,proportionate regulation,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0360,regulatory capture,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0362,regulatory fragmentation,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0363,regulatory impact analysis,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0365,regulatory sandbox,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0379,risk-based regulation,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0390,sanctions and penalties,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0393,sector-specific regulation,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0397,self-regulation,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0404,social license to operate,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0410,soft law instruments,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0415,standards and benchmarks,0.1975611296218438,1,0.1975611296218438,1,global_policy_benchmark,1.0,0.0,False,covered
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0416,standards-setting bodies,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0441,technology-neutral regulation,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0446,the Brussels effect,0.0,0,2.2027935642562446,3,global_policy_benchmark,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,Risk-based AI regulation and oversight,POLICY-REF-0450,threshold of compute,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0049,Anthropocentrism in AI,7.1463767141396515,35,10.914952032687031,54,global_policy_benchmark,0.6547327640779713,0.3452672359220287,False,covered
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0085,Co-evolution of AI and Society,11.951593642165973,57,16.71435206849378,81,global_policy_benchmark,0.7150497723865998,0.28495022761340016,False,covered
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0113,Dartmouth Conference Legacy,3.578189667784158,13,4.565204675985556,18,global_policy_benchmark,0.7837961103051054,0.21620388969489457,False,covered
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0141,Determinism vs. Constructivism,0.0,0,4.9410526315789465,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0231,Good Old-Fashioned AI Ethics,31.06823049201865,104,31.855961256693305,108,global_policy_benchmark,0.975272108151841,0.024727891848159045,False,covered
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0306,Moral Agency of Machines,2.9693386115271654,13,6.928291361442111,33,global_policy_benchmark,0.42858165983785984,0.5714183401621402,True,moderate_underrepresentation
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0308,Moral Machine Experiment,13.917416155575758,44,14.900865675075863,49,global_policy_benchmark,0.9340005110478188,0.06599948895218122,False,covered
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0407,Social Shaping of Technology,1.2984480423186475,5,4.738927781421122,20,global_policy_benchmark,0.27399616584350345,0.7260038341564965,True,moderate_underrepresentation
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0438,Technological Determinism,0.0,0,0.5866011782073607,3,global_policy_benchmark,0.0,1.0,True,absolute_gap
2017-2021,Policy,AI policy and governance,STS and philosophy of AI,POLICY-REF-0460,Turing Test Legacy,0.1979543133628238,1,0.1979543133628238,1,global_policy_benchmark,1.0,0.0,False,covered
2017-2021,Policy,AI policy and governance,Sustainability and environmental impact of AI,POLICY-REF-0075,Carbon footprint of AI,8.060681069251723,33,10.257642141064048,36,global_policy_benchmark,0.7858220201485379,0.21417797985146214,False,covered
2017-2021,Policy,AI policy and governance,Sustainability and environmental impact of AI,POLICY-REF-0164,E-waste from Compute Hardware,5.560699122598362,20,8.774011873997537,28,global_policy_benchmark,0.6337692725351699,0.3662307274648301,False,covered
2017-2021,Policy,AI policy and governance,Sustainability and environmental impact of AI,POLICY-REF-0165,Ecological Impact of AI,7.718940626603059,32,14.085853519016878,61,global_policy_benchmark,0.5479923964978022,0.4520076035021978,False,covered
2017-2021,Policy,AI policy and governance,Sustainability and environmental impact of AI,POLICY-REF-0233,Green AI,45.67974716732957,189,52.86765884114061,222,global_policy_benchmark,0.8640395313246302,0.13596046867536982,False,covered
2017-2021,Policy,AI policy and governance,Sustainability and environmental impact of AI,POLICY-REF-0428,Sustainable AI,14.118063809595558,55,22.57576481205278,85,global_policy_benchmark,0.625363699840556,0.37463630015944405,False,covered
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-0500,AI Control Problem,3.174595249531226,8,11.074677931964176,0,domain_reference_mean,0.28665350532394107,0.7133464946760589,True,moderate_underrepresentation
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-0509,AI safety via debate,1.5856654839682438,8,11.074677931964176,0,domain_reference_mean,0.143179376746626,0.8568206232533739,True,strong_underrepresentation
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-0522,Alignment Problem,0.0,0,11.074677931964176,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-0523,Alignment Tax,0.9731504211803288,5,11.074677931964176,0,domain_reference_mean,0.08787166788585186,0.9121283321141481,True,strong_underrepresentation
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-0656,Cultural Alignment,1.9877051805003123,10,11.074677931964176,0,domain_reference_mean,0.17948198518381456,0.8205180148161855,True,strong_underrepresentation
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-1312,Value Alignment,8.038891754687455,40,11.074677931964176,0,domain_reference_mean,0.7258804097124383,0.2741195902875617,False,covered
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-0647,corrigibility,0.9794115761734916,5,11.074677931964176,0,domain_reference_mean,0.08843702563545211,0.9115629743645479,True,strong_underrepresentation
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-1235,specification gaming,0.0,0,11.074677931964176,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-1280,the alignment problem,1.9965294022686624,10,11.074677931964176,0,domain_reference_mean,0.18027877781494664,0.8197212221850534,True,strong_underrepresentation
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-1313,value alignment problem,0.0,0,11.074677931964176,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Science,AI science and research,AI alignment and control,SCIENCE-REF-1315,value loading problem,0.0,0,11.074677931964176,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2017-2021,Science,AI science and research,"AI alignment, fairness, and liability",SCIENCE-REF-0501,AI Ethics,18.07082069018525,89,11.074677931964176,0,domain_reference_mean,1.6317242633330697,0.0,False,covered
2017-2021,Science,AI science and research,"AI alignment, fairness, and liability",SCIENCE-REF-0507,AI Regulation,0.8036702616637884,4,11.074677931964176,0,domain_reference_mean,0.07256827391288764,0.9274317260871123,True,strong_underrepresentation
2017-2021,Science,AI science and research,"AI alignment, fairness, and liability",SCIENCE-REF-0635,Content Moderation,0.9986370547041912,5,11.074677931964176,0,domain_reference_mean,0.09017301097505374,0.9098269890249463,True,strong_underrepresentation
2017-2021,Science,AI science and research,"AI alignment, fairness, and liability",SCIENCE-REF-0805,Global AI Inequality,1.585504373380883,8,11.074677931964176,0,domain_reference_mean,0.14316482909220657,0.8568351709077935,True,strong_underrepresentation
2017-2021,Science,AI science and research,"AI alignment, fairness, and liability",SCIENCE-REF-0849,Incident Reporting,4.785414496076275,21,11.074677931964176,0,domain_reference_mean,0.4321041682182396,0.5678958317817604,True,moderate_underrepresentation
2017-2021,Science,AI science and research,"AI alignment, fairness, and liability",SCIENCE-REF-0876,Intergenerational Justice,6.91584436686342,31,11.074677931964176,0,domain_reference_mean,0.6244736333959324,0.3755263666040676,False,covered
2017-2021,Science,AI science and research,"AI alignment, fairness, and liability",SCIENCE-REF-0985,moral responsibility gap,0.5952455097805784,3,11.074677931964176,0,domain_reference_mean,0.05374833592790605,0.9462516640720939,True,strong_underrepresentation
2017-2021,Science,AI science and research,AI education and learning systems,SCIENCE-REF-0944,Massive Open Online Course,2.231184137526866,7,11.074677931964176,0,domain_reference_mean,0.20146718046645254,0.7985328195335475,True,strong_underrepresentation
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0497,AI Adoption,25.076687632926497,104,11.074677931964176,0,domain_reference_mean,2.26432658240554,0.0,False,covered
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0499,AI Assurance,2.764163938451113,14,11.074677931964176,0,domain_reference_mean,0.24959316699161727,0.7504068330083827,True,strong_underrepresentation
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0503,AI Governance,0.7996297813046458,4,11.074677931964176,0,domain_reference_mean,0.07220343437678874,0.9277965656232112,True,strong_underrepresentation
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0506,AI Literacy,5.147038732669304,20,11.074677931964176,0,domain_reference_mean,0.46475741906802687,0.5352425809319732,True,moderate_underrepresentation
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0508,AI Safety,5.591187907471361,28,11.074677931964176,0,domain_reference_mean,0.5048623483066583,0.4951376516933417,False,covered
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0510,AI Security,13.668995061226466,68,11.074677931964176,0,domain_reference_mean,1.2342566659906622,0.0,False,covered
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0502,AI for Scientific Discovery,2.8699151275963497,13,11.074677931964176,0,domain_reference_mean,0.25914208478362033,0.7408579152163797,True,moderate_underrepresentation
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0504,AI in Education,13.795364303115932,57,11.074677931964176,0,domain_reference_mean,1.2456673131142895,0.0,False,covered
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0505,AI in Healthcare Policy,15.222360231007162,73,11.074677931964176,0,domain_reference_mean,1.374519450996564,0.0,False,covered
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0530,Artificial Consciousness,9.436942243796963,46,11.074677931964176,0,domain_reference_mean,0.852118887950654,0.14788111204934595,False,covered
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0533,Artificial Intelligence,17.09375629938225,86,11.074677931964176,0,domain_reference_mean,1.5434991793346486,0.0,False,covered
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0538,Attention and Cognition,10.199497818428869,50,11.074677931964176,0,domain_reference_mean,0.9209746668109121,0.07902533318908789,False,covered
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0542,Auditability,1.613520516340258,8,11.074677931964176,0,domain_reference_mean,0.1456945769667261,0.8543054230332738,True,strong_underrepresentation
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0543,Auditable AI,3.2739645103721307,15,11.074677931964176,0,domain_reference_mean,0.295626160009826,0.704373839990174,True,moderate_underrepresentation
2017-2021,Science,AI science and research,"AI governance, assurance, and applications",SCIENCE-REF-0576,Biosecurity and AI,4.3969108160798385,22,11.074677931964176,0,domain_reference_mean,0.39702380900751066,0.6029761909924893,True,moderate_underrepresentation
